datetime_et,price,size,exchange,conditions,dt_diff_s
2024-03-11 09:30:05-04:00,510.47,1.0,4,"[10, 37, 41]",
2024-03-11 09:30:07-04:00,510.595,1.0,4,[37],2.0
2024-03-11 09:30:08-04:00,510.47,1.0,4,[37],1.0
2024-03-11 09:30:15-04:00,510.72,100.0,11,,7.0
2024-03-11 09:30:15-04:00,510.72,16.0,11,[37],0.0
2024-03-11 09:30:15-04:00,510.72,84.0,11,"[14, 37, 41]",0.0
2024-03-11 09:30:20-04:00,510.78,100.0,19,,5.0
2024-03-11 09:30:20-04:00,510.78,100.0,11,,0.0
2024-03-11 09:30:20-04:00,510.78,95.0,8,[37],0.0
2024-03-11 09:30:20-04:00,510.78,100.0,8,,0.0
2024-03-11 09:30:20-04:00,510.78,3.0,12,[37],0.0
2024-03-11 09:30:20-04:00,510.78,94.0,19,[37],0.0
2024-03-11 09:30:20-04:00,510.78,97.0,12,[37],0.0
2024-03-11 09:30:20-04:00,510.78,5.0,8,[37],0.0
2024-03-11 09:30:20-04:00,510.78,6.0,19,[37],0.0
2024-03-11 09:30:25-04:00,510.75,100.0,11,,5.0
2024-03-11 09:30:30-04:00,510.77,200.0,11,,5.0
2024-03-11 09:30:30-04:00,510.78,100.0,11,,0.0
2024-03-11 09:30:32-04:00,510.806,100.0,4,,2.0
2024-03-11 09:30:35-04:00,510.83,100.0,11,,3.0
2024-03-11 09:30:35-04:00,510.82,100.0,21,[14],0.0
2024-03-11 09:30:45-04:00,510.84,100.0,11,,10.0
2024-03-11 09:30:49-04:00,510.86,100.0,21,[14],4.0
2024-03-11 09:30:50-04:00,510.906,1.0,4,[37],1.0
2024-03-11 09:31:00-04:00,510.9,53.0,11,[37],10.0
2024-03-11 09:31:00-04:00,510.89,100.0,10,,0.0
2024-03-11 09:31:00-04:00,510.89,100.0,12,,0.0
2024-03-11 09:31:05-04:00,510.84,100.0,11,,5.0
2024-03-11 09:31:05-04:00,510.84,64.0,11,[37],0.0
2024-03-11 09:31:05-04:00,510.84,30.0,11,[37],0.0
2024-03-11 09:31:05-04:00,510.84,29.0,18,[37],0.0
2024-03-11 09:31:15-04:00,510.88,100.0,11,,10.0
2024-03-11 09:31:15-04:00,510.87,5.0,12,[37],0.0
2024-03-11 09:31:20-04:00,510.93,100.0,11,,5.0
2024-03-11 09:31:20-04:00,510.92,37.0,19,[37],0.0
2024-03-11 09:31:25-04:00,510.86,100.0,11,,5.0
2024-03-11 09:31:25-04:00,510.86,3.0,11,[37],0.0
2024-03-11 09:31:25-04:00,510.86,76.0,11,[37],0.0
2024-03-11 09:31:30-04:00,510.67,1.0,11,[37],5.0
2024-03-11 09:32:42-04:00,510.405,2052.0,4,,72.0
2024-03-11 09:32:42-04:00,510.405,493.0,4,,0.0
2024-03-11 09:32:43-04:00,510.35,100.0,12,"[14, 41]",1.0
2024-03-11 09:32:44-04:00,510.32,100.0,12,"[14, 41]",1.0
2024-03-11 09:32:44-04:00,510.32,110.0,12,"[14, 41]",0.0
2024-03-11 09:32:44-04:00,510.32,100.0,20,"[14, 41]",0.0
2024-03-11 09:32:48-04:00,510.348,1.0,4,[37],4.0
2024-03-11 09:33:00-04:00,510.58,100.0,11,,12.0
2024-03-11 09:33:00-04:00,510.58,92.0,11,[37],0.0
2024-03-11 09:33:06-04:00,510.4,3.0,11,[37],6.0
2024-03-11 09:33:06-04:00,510.4,25.0,11,[37],0.0
2024-03-11 09:33:12-04:00,510.56,100.0,11,,6.0
2024-03-11 09:33:12-04:00,510.56,200.0,10,,0.0
2024-03-11 09:33:12-04:00,510.56,5.0,21,[37],0.0
2024-03-11 09:33:12-04:00,510.56,100.0,21,,0.0
2024-03-11 09:33:12-04:00,510.56,100.0,19,,0.0
2024-03-11 09:33:12-04:00,510.57,100.0,8,,0.0
2024-03-11 09:33:12-04:00,510.56,100.0,8,,0.0
2024-03-11 09:33:18-04:00,510.47,8.0,11,"[14, 37, 41]",6.0
2024-03-11 09:33:24-04:00,510.5,100.0,11,,6.0
2024-03-11 09:33:27-04:00,510.48,53.0,11,[37],3.0
2024-03-11 09:33:27-04:00,510.48,100.0,11,,0.0
2024-03-11 09:33:33-04:00,510.56,100.0,21,,6.0
2024-03-11 09:33:33-04:00,510.56,3.0,21,"[14, 37, 41]",0.0
2024-03-11 09:33:33-04:00,510.56,300.0,21,[14],0.0
2024-03-11 09:33:33-04:00,510.55,100.0,18,"[14, 41]",0.0
2024-03-11 09:33:33-04:00,510.56,200.0,21,[14],0.0
2024-03-11 09:33:33-04:00,510.56,100.0,21,[14],0.0
2024-03-11 09:33:39-04:00,510.47,100.0,11,,6.0
2024-03-11 09:33:42-04:00,510.41,100.0,11,,3.0
2024-03-11 09:33:44-04:00,510.43,77.0,19,"[14, 37, 41]",2.0
2024-03-11 09:33:45-04:00,510.41,100.0,11,,1.0
2024-03-11 09:33:45-04:00,510.41,10.0,11,[37],0.0
2024-03-11 09:33:45-04:00,510.41,10.0,18,[37],0.0
2024-03-11 09:33:47-04:00,510.245,3.0,4,[37],2.0
2024-03-11 09:33:54-04:00,510.21,100.0,11,,7.0
2024-03-11 09:33:57-04:00,510.2,10.0,18,[37],3.0
2024-03-11 09:33:57-04:00,510.2,10.0,11,[37],0.0
2024-03-11 09:33:57-04:00,510.2,100.0,11,,0.0
2024-03-11 09:34:00-04:00,510.28,100.0,11,,3.0
2024-03-11 09:34:00-04:00,510.28,10.0,11,[37],0.0
2024-03-11 09:34:00-04:00,510.285,10.0,18,[37],0.0
2024-03-11 09:34:03-04:00,510.45,100.0,11,,3.0
2024-03-11 09:34:03-04:00,510.45,92.0,11,[37],0.0
2024-03-11 09:34:06-04:00,510.39,100.0,11,"[14, 41]",3.0
2024-03-11 09:34:06-04:00,510.39,100.0,11,,0.0
2024-03-11 09:34:06-04:00,510.4,117.0,10,,0.0
2024-03-11 09:34:06-04:00,510.39,92.0,11,[37],0.0
2024-03-11 09:34:06-04:00,510.4,100.0,11,,0.0
2024-03-11 09:34:12-04:00,510.42,3.0,21,"[14, 37, 41]",6.0
2024-03-11 09:34:12-04:00,510.41,100.0,11,,0.0
2024-03-11 09:34:18-04:00,510.57,100.0,11,,6.0
2024-03-11 09:34:18-04:00,510.57,192.0,11,,0.0
2024-03-11 09:34:24-04:00,510.5,100.0,11,,6.0
2024-03-11 09:34:27-04:00,510.34,92.0,11,[37],3.0
2024-03-11 09:34:27-04:00,510.34,100.0,11,,0.0
2024-03-11 09:34:30-04:00,510.36,100.0,11,,3.0
2024-03-11 09:34:33-04:00,510.29,100.0,11,,3.0
2024-03-11 09:34:39-04:00,510.22,100.0,11,,6.0
2024-03-11 09:34:39-04:00,510.22,133.0,11,,0.0
2024-03-11 09:34:45-04:00,510.34,100.0,11,,6.0
2024-03-11 09:34:48-04:00,510.31,100.0,11,,3.0
2024-03-11 09:34:54-04:00,510.27,92.0,11,[37],6.0
2024-03-11 09:34:54-04:00,510.27,100.0,11,,0.0
2024-03-11 09:34:57-04:00,510.22,100.0,19,,3.0
2024-03-11 09:34:57-04:00,510.22,100.0,11,,0.0
2024-03-11 09:34:57-04:00,510.22,200.0,11,,0.0
2024-03-11 09:35:03-04:00,510.2,100.0,11,,6.0
2024-03-11 09:35:03-04:00,510.2,92.0,11,[37],0.0
2024-03-11 09:35:06-04:00,510.2,200.0,11,,3.0
2024-03-11 09:35:12-04:00,510.28,100.0,11,,6.0
2024-03-11 09:35:15-04:00,510.31,100.0,11,,3.0
2024-03-11 09:35:18-04:00,510.36,100.0,11,,3.0
2024-03-11 09:35:24-04:00,510.41,100.0,11,,6.0
2024-03-11 09:35:27-04:00,510.46,100.0,11,,3.0
2024-03-11 09:35:27-04:00,510.46,92.0,11,[37],0.0
2024-03-11 09:35:30-04:00,510.45,100.0,11,,3.0
2024-03-11 09:35:33-04:00,510.5,100.0,11,,3.0
2024-03-11 09:35:33-04:00,510.5,10.0,11,[37],0.0
2024-03-11 09:35:33-04:00,510.5,10.0,18,[37],0.0
2024-03-11 09:35:36-04:00,510.52,100.0,11,,3.0
2024-03-11 09:35:36-04:00,510.52,61.0,11,[37],0.0
2024-03-11 09:35:47-04:00,510.55,100.0,11,"[14, 41]",11.0
2024-03-11 09:35:47-04:00,510.54,1.0,19,"[14, 37, 41]",0.0
2024-03-11 09:36:12-04:00,510.57,392.0,11,,25.0
2024-03-11 09:37:36-04:00,510.84,1.0,4,[37],84.0
2024-03-11 09:37:58-04:00,510.73,140.0,11,"[14, 41]",22.0
2024-03-11 09:37:58-04:00,510.73,300.0,8,"[14, 41]",0.0
2024-03-11 09:39:06-04:00,510.875,2.0,4,[37],68.0
2024-03-11 09:40:36-04:00,510.7785,76.0,4,[37],90.0
2024-03-11 09:41:36-04:00,510.71,100.0,11,,60.0
2024-03-11 09:41:36-04:00,510.71,30.0,11,[37],0.0
2024-03-11 09:41:36-04:00,510.71,10.0,11,[37],0.0
2024-03-11 09:41:36-04:00,510.71,10.0,18,[37],0.0
2024-03-11 09:42:10-04:00,510.6493,409.0,4,,34.0
2024-03-11 09:42:16-04:00,510.68,100.0,4,"[53, 52, 41]",6.0
2024-03-11 09:42:25-04:00,510.525,6.0,4,[37],9.0
2024-03-11 09:42:25-04:00,510.525,12.0,4,[37],0.0
2024-03-11 09:42:38-04:00,510.53,200.0,19,"[14, 41]",13.0
2024-03-11 09:42:38-04:00,510.53,100.0,19,"[14, 41]",0.0
2024-03-11 09:42:53-04:00,510.61,5.0,19,"[14, 37, 41]",15.0
2024-03-11 09:42:53-04:00,510.61,95.0,19,[37],0.0
2024-03-11 09:42:53-04:00,510.61,100.0,12,,0.0
2024-03-11 09:43:43-04:00,510.57,4.0,4,[37],50.0
2024-03-11 09:45:02-04:00,510.56,7.0,21,[37],79.0
2024-03-11 09:46:52-04:00,510.79,4.0,11,[37],110.0
2024-03-11 09:47:28-04:00,510.46,24.0,11,[37],36.0
2024-03-11 09:48:05-04:00,510.34,1.0,4,[37],37.0
2024-03-11 09:49:52-04:00,510.31,10.0,19,[37],107.0
2024-03-11 09:52:41-04:00,509.94,100.0,4,,169.0
2024-03-11 09:54:22-04:00,509.9399,1.0,4,[37],101.0
2024-03-11 09:54:43-04:00,509.92,450.0,8,,21.0
2024-03-11 09:54:43-04:00,509.92,150.0,8,,0.0
2024-03-11 09:55:10-04:00,509.74,3.0,11,"[14, 37, 41]",27.0
2024-03-11 09:55:10-04:00,509.74,3.0,10,[37],0.0
2024-03-11 09:55:10-04:00,509.74,3.0,19,[37],0.0
2024-03-11 09:55:10-04:00,509.74,3.0,8,[37],0.0
2024-03-11 09:55:10-04:00,509.74,3.0,12,[37],0.0
2024-03-11 09:55:20-04:00,509.69,3.0,8,[37],10.0
2024-03-11 09:55:20-04:00,509.69,6.0,11,"[14, 37, 41]",0.0
2024-03-11 09:55:20-04:00,509.69,3.0,10,[37],0.0
2024-03-11 09:55:20-04:00,509.69,6.0,19,[37],0.0
2024-03-11 09:55:20-04:00,509.69,11.0,12,[37],0.0
2024-03-11 09:55:30-04:00,509.69,7.0,12,[37],10.0
2024-03-11 09:55:30-04:00,509.69,2.0,10,[37],0.0
2024-03-11 09:55:30-04:00,509.69,4.0,8,[37],0.0
2024-03-11 09:55:30-04:00,509.69,13.0,11,"[14, 37, 41]",0.0
2024-03-11 09:55:30-04:00,509.69,5.0,11,"[14, 37, 41]",0.0
2024-03-11 09:55:30-04:00,509.69,7.0,19,[37],0.0
2024-03-11 09:55:38-04:00,509.599,2.0,4,[37],8.0
2024-03-11 09:55:40-04:00,509.61,7.0,19,[37],2.0
2024-03-11 09:55:40-04:00,509.61,7.0,10,[37],0.0
2024-03-11 09:55:40-04:00,509.61,10.0,8,[37],0.0
2024-03-11 09:55:40-04:00,509.61,7.0,12,[37],0.0
2024-03-11 09:55:40-04:00,509.61,10.0,11,"[14, 37, 41]",0.0
2024-03-11 09:55:40-04:00,509.61,1.0,19,[37],0.0
2024-03-11 09:55:47-04:00,509.62,200.0,10,"[14, 41]",7.0
2024-03-11 09:55:47-04:00,509.62,100.0,11,"[14, 41]",0.0
2024-03-11 09:55:47-04:00,509.62,79.0,11,"[14, 37, 41]",0.0
2024-03-11 09:55:47-04:00,509.62,21.0,11,"[14, 37, 41]",0.0
2024-03-11 09:55:50-04:00,509.66,5.0,11,"[14, 37, 41]",3.0
2024-03-11 09:55:50-04:00,509.66,4.0,10,[37],0.0
2024-03-11 09:55:50-04:00,509.66,5.0,19,[37],0.0
2024-03-11 09:55:50-04:00,509.66,4.0,8,[37],0.0
2024-03-11 09:55:50-04:00,509.66,4.0,12,[37],0.0
2024-03-11 09:56:00-04:00,509.64,5.0,11,"[14, 37, 41]",10.0
2024-03-11 09:56:00-04:00,509.64,5.0,12,[37],0.0
2024-03-11 09:56:48-04:00,509.9,1.0,19,[37],48.0
2024-03-11 09:57:13-04:00,509.88,40.0,12,"[14, 37, 41]",25.0
2024-03-11 09:57:13-04:00,509.88,100.0,12,"[14, 41]",0.0
2024-03-11 09:57:13-04:00,509.875,424.0,12,"[14, 41]",0.0
2024-03-11 09:57:13-04:00,509.88,100.0,11,,0.0
2024-03-11 09:57:13-04:00,509.88,100.0,8,,0.0
2024-03-11 09:58:37-04:00,509.8,20.0,12,[37],84.0
2024-03-11 09:59:01-04:00,509.685,1.0,4,[37],24.0
2024-03-11 09:59:10-04:00,509.58,2.0,19,[37],9.0
2024-03-11 09:59:10-04:00,509.58,4.0,10,[37],0.0
2024-03-11 09:59:10-04:00,509.58,4.0,8,[37],0.0
2024-03-11 09:59:10-04:00,509.58,5.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:10-04:00,509.58,4.0,12,[37],0.0
2024-03-11 09:59:17-04:00,509.5079,1.0,4,[37],7.0
2024-03-11 09:59:17-04:00,509.505,5000.0,4,,0.0
2024-03-11 09:59:20-04:00,509.45,13.0,12,[37],3.0
2024-03-11 09:59:20-04:00,509.44,13.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:20-04:00,509.44,19.0,1,[37],0.0
2024-03-11 09:59:20-04:00,509.44,7.0,19,[37],0.0
2024-03-11 09:59:20-04:00,509.44,37.0,8,[37],0.0
2024-03-11 09:59:20-04:00,509.45,100.0,12,"[14, 41]",0.0
2024-03-11 09:59:30-04:00,509.51,6.0,8,[37],10.0
2024-03-11 09:59:30-04:00,509.51,2.0,19,[37],0.0
2024-03-11 09:59:30-04:00,509.51,11.0,10,[37],0.0
2024-03-11 09:59:30-04:00,509.51,17.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:30-04:00,509.51,6.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:30-04:00,509.51,6.0,19,[37],0.0
2024-03-11 09:59:30-04:00,509.51,4.0,10,[37],0.0
2024-03-11 09:59:30-04:00,509.51,17.0,8,[37],0.0
2024-03-11 09:59:40-04:00,509.53,8.0,8,[37],10.0
2024-03-11 09:59:40-04:00,509.53,4.0,19,[37],0.0
2024-03-11 09:59:40-04:00,509.53,8.0,19,[37],0.0
2024-03-11 09:59:40-04:00,509.53,4.0,10,[37],0.0
2024-03-11 09:59:40-04:00,509.53,4.0,8,[37],0.0
2024-03-11 09:59:40-04:00,509.53,4.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:40-04:00,509.53,8.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:40-04:00,509.53,8.0,10,[37],0.0
2024-03-11 09:59:40-04:00,509.53,8.0,12,[37],0.0
2024-03-11 09:59:50-04:00,509.48,1.0,18,[37],10.0
2024-03-11 09:59:50-04:00,509.48,1.0,12,[37],0.0
2024-03-11 09:59:50-04:00,509.48,3.0,8,[37],0.0
2024-03-11 09:59:50-04:00,509.48,2.0,19,[37],0.0
2024-03-11 09:59:50-04:00,509.48,1.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:50-04:00,509.48,2.0,10,[37],0.0
2024-03-11 09:59:50-04:00,509.48,3.0,11,"[14, 37, 41]",0.0
2024-03-11 09:59:50-04:00,509.48,1.0,19,[37],0.0
2024-03-11 10:00:20-04:00,509.62,3.0,11,"[14, 37, 41]",30.0
2024-03-11 10:00:20-04:00,509.62,3.0,10,[37],0.0
2024-03-11 10:00:20-04:00,509.62,3.0,19,[37],0.0
2024-03-11 10:00:20-04:00,509.62,3.0,8,[37],0.0
2024-03-11 10:00:20-04:00,509.62,5.0,12,[37],0.0
2024-03-11 10:00:30-04:00,509.45,2.0,12,[37],10.0
2024-03-11 10:00:30-04:00,509.45,1.0,8,[37],0.0
2024-03-11 10:00:30-04:00,509.45,2.0,19,[37],0.0
2024-03-11 10:00:30-04:00,509.45,2.0,11,"[14, 37, 41]",0.0
2024-03-11 10:00:30-04:00,509.45,1.0,10,[37],0.0
2024-03-11 10:01:03-04:00,509.465,8.0,4,[37],33.0
2024-03-11 10:01:13-04:00,509.295,15.0,12,[37],10.0
2024-03-11 10:01:13-04:00,509.3,3.0,12,[37],0.0
2024-03-11 10:02:09-04:00,509.38,2.0,21,"[14, 37, 41]",56.0
2024-03-11 10:02:30-04:00,509.21,3.0,12,[37],21.0
2024-03-11 10:02:30-04:00,509.21,100.0,12,,0.0
2024-03-11 10:02:30-04:00,509.21,98.0,8,[37],0.0
2024-03-11 10:02:30-04:00,509.21,30.0,19,[37],0.0
2024-03-11 10:02:30-04:00,509.21,2.0,8,[37],0.0
2024-03-11 10:02:30-04:00,509.21,100.0,10,,0.0
2024-03-11 10:02:30-04:00,509.21,5.0,11,"[14, 37, 41]",0.0
2024-03-11 10:02:30-04:00,509.21,2.0,10,[37],0.0
2024-03-11 10:02:40-04:00,509.08,17.0,12,[37],10.0
2024-03-11 10:02:40-04:00,509.08,11.0,11,"[14, 37, 41]",0.0
2024-03-11 10:02:40-04:00,509.08,6.0,10,[37],0.0
2024-03-11 10:02:40-04:00,509.08,9.0,1,[37],0.0
2024-03-11 10:02:40-04:00,509.08,11.0,19,[37],0.0
2024-03-11 10:02:40-04:00,509.08,14.0,8,[37],0.0
2024-03-11 10:02:50-04:00,509.08,35.0,12,[37],10.0
2024-03-11 10:02:50-04:00,509.08,12.0,8,[37],0.0
2024-03-11 10:02:50-04:00,509.08,12.0,19,[37],0.0
2024-03-11 10:02:50-04:00,509.08,47.0,11,"[14, 37, 41]",0.0
2024-03-11 10:02:50-04:00,509.08,24.0,10,[37],0.0
2024-03-11 10:03:00-04:00,509.01,34.0,12,[37],10.0
2024-03-11 10:03:00-04:00,509.01,34.0,8,[37],0.0
2024-03-11 10:03:00-04:00,509.01,33.0,19,[37],0.0
2024-03-11 10:03:00-04:00,509.01,51.0,11,"[14, 37, 41]",0.0
2024-03-11 10:03:00-04:00,509.01,1.0,19,[37],0.0
2024-03-11 10:03:10-04:00,509.14,26.0,11,"[14, 37, 41]",10.0
2024-03-11 10:03:10-04:00,509.14,13.0,10,[37],0.0
2024-03-11 10:03:10-04:00,509.14,13.0,19,[37],0.0
2024-03-11 10:03:10-04:00,509.14,13.0,8,[37],0.0
2024-03-11 10:03:10-04:00,509.14,13.0,12,[37],0.0
2024-03-11 10:03:20-04:00,509.29,26.0,12,[37],10.0
2024-03-11 10:03:30-04:00,509.3,3.0,11,"[14, 37, 41]",10.0
2024-03-11 10:03:30-04:00,509.3,1.0,10,[37],0.0
2024-03-11 10:03:30-04:00,509.31,100.0,19,"[14, 41]",0.0
2024-03-11 10:03:30-04:00,509.3,3.0,19,[37],0.0
2024-03-11 10:03:30-04:00,509.3,3.0,8,[37],0.0
2024-03-11 10:03:30-04:00,509.31,4.0,12,[37],0.0
2024-03-11 10:03:32-04:00,509.265,2.0,4,[37],2.0
2024-03-11 10:03:32-04:00,509.265,13.0,4,[37],0.0
2024-03-11 10:03:40-04:00,509.3,6.0,8,[37],8.0
2024-03-11 10:03:40-04:00,509.3,8.0,19,[37],0.0
2024-03-11 10:03:40-04:00,509.3,6.0,12,[37],0.0
2024-03-11 10:03:40-04:00,509.3,6.0,11,"[14, 37, 41]",0.0
2024-03-11 10:03:40-04:00,509.3,6.0,10,[37],0.0
2024-03-11 10:03:50-04:00,509.18,4.0,8,[37],10.0
2024-03-11 10:03:50-04:00,509.18,4.0,12,[37],0.0
2024-03-11 10:03:50-04:00,509.18,4.0,19,[37],0.0
2024-03-11 10:03:50-04:00,509.18,4.0,11,"[14, 37, 41]",0.0
2024-03-11 10:03:50-04:00,509.18,4.0,10,[37],0.0
2024-03-11 10:03:53-04:00,509.285,1.0,4,[37],3.0
2024-03-11 10:04:00-04:00,509.2,2.0,11,"[14, 37, 41]",7.0
2024-03-11 10:04:00-04:00,509.2,1.0,10,[37],0.0
2024-03-11 10:04:00-04:00,509.2,1.0,19,[37],0.0
2024-03-11 10:04:00-04:00,509.2,1.0,8,[37],0.0
2024-03-11 10:04:00-04:00,509.2,1.0,12,[37],0.0
2024-03-11 10:04:02-04:00,509.23,1.0,4,[37],2.0
2024-03-11 10:04:10-04:00,509.13,1.0,12,[37],8.0
2024-03-11 10:04:56-04:00,509.03,1.0,4,[37],46.0
2024-03-11 10:05:16-04:00,509.11,6.0,19,"[14, 37, 41]",20.0
2024-03-11 10:05:16-04:00,509.11,3.0,12,"[14, 37, 41]",0.0
2024-03-11 10:05:16-04:00,509.11,1.0,12,"[14, 37, 41]",0.0
2024-03-11 10:05:16-04:00,509.11,3.0,8,"[14, 37, 41]",0.0
2024-03-11 10:06:09-04:00,508.915,1.0,4,[37],53.0
2024-03-11 10:10:08-04:00,509.02,6.0,8,"[14, 37, 41]",239.0
2024-03-11 10:13:44-04:00,508.55,2.0,8,[37],216.0
2024-03-11 10:13:48-04:00,508.57,100.0,19,,4.0
2024-03-11 10:14:01-04:00,508.665,2.0,4,[37],13.0
2024-03-11 10:14:16-04:00,508.6735,200.0,4,,15.0
2024-03-11 10:15:18-04:00,508.645,1.0,4,[37],62.0
2024-03-11 10:15:18-04:00,508.645,3.0,4,[37],0.0
2024-03-11 10:17:26-04:00,508.89,100.0,12,"[14, 41]",128.0
2024-03-11 10:18:05-04:00,509.2199,1.0,4,[37],39.0
2024-03-11 10:19:02-04:00,509.21,3.0,20,"[14, 37, 41]",57.0
2024-03-11 10:20:00-04:00,509.44,1900.0,4,,58.0
2024-03-11 10:23:10-04:00,509.025,100.0,4,,190.0
2024-03-11 10:24:13-04:00,508.755,100.0,4,,63.0
2024-03-11 10:25:30-04:00,508.86,3.0,12,[37],77.0
2024-03-11 10:25:30-04:00,508.86,3.0,19,[37],0.0
2024-03-11 10:25:30-04:00,508.86,3.0,8,[37],0.0
2024-03-11 10:25:30-04:00,508.86,5.0,11,"[14, 37, 41]",0.0
2024-03-11 10:25:40-04:00,508.79,1.0,11,"[14, 37, 41]",10.0
2024-03-11 10:25:40-04:00,508.79,1.0,19,[37],0.0
2024-03-11 10:25:40-04:00,508.79,1.0,12,[37],0.0
2024-03-11 10:26:00-04:00,508.86,4.0,12,[37],20.0
2024-03-11 10:26:00-04:00,508.86,3.0,11,"[14, 37, 41]",0.0
2024-03-11 10:26:00-04:00,508.86,3.0,10,[37],0.0
2024-03-11 10:26:00-04:00,508.86,3.0,19,[37],0.0
2024-03-11 10:26:00-04:00,508.86,3.0,8,[37],0.0
2024-03-11 10:26:10-04:00,508.95,1.0,12,[37],10.0
2024-03-11 10:26:10-04:00,508.95,1.0,19,[37],0.0
2024-03-11 10:26:23-04:00,508.8,100.0,11,,13.0
2024-03-11 10:26:27-04:00,508.7874,10.0,4,[37],4.0
2024-03-11 10:26:46-04:00,508.8,8.0,19,"[14, 37, 41]",19.0
2024-03-11 10:30:02-04:00,508.985,100.0,4,,196.0
2024-03-11 10:30:02-04:00,508.98,74.0,12,[37],0.0
2024-03-11 10:30:02-04:00,508.98,26.0,12,"[14, 37, 41]",0.0
2024-03-11 10:30:02-04:00,508.98,6.0,19,[37],0.0
2024-03-11 10:32:00-04:00,509.58,4.0,11,"[14, 37, 41]",118.0
2024-03-11 10:32:00-04:00,509.58,2.0,10,[37],0.0
2024-03-11 10:32:00-04:00,509.58,3.0,19,[37],0.0
2024-03-11 10:32:00-04:00,509.58,2.0,8,[37],0.0
2024-03-11 10:32:00-04:00,509.58,3.0,12,[37],0.0
2024-03-11 10:32:10-04:00,509.61,11.0,11,"[14, 37, 41]",10.0
2024-03-11 10:32:10-04:00,509.61,11.0,10,[37],0.0
2024-03-11 10:32:10-04:00,509.605,6.0,19,[37],0.0
2024-03-11 10:32:10-04:00,509.61,16.0,8,[37],0.0
2024-03-11 10:32:10-04:00,509.61,6.0,12,[37],0.0
2024-03-11 10:32:20-04:00,509.56,20.0,12,[37],10.0
2024-03-11 10:32:20-04:00,509.56,3.0,12,[37],0.0
2024-03-11 10:32:20-04:00,509.56,23.0,8,[37],0.0
2024-03-11 10:32:20-04:00,509.56,34.0,11,"[14, 37, 41]",0.0
2024-03-11 10:32:20-04:00,509.56,23.0,10,[37],0.0
2024-03-11 10:32:20-04:00,509.56,23.0,19,[37],0.0
2024-03-11 10:32:30-04:00,509.61,54.0,11,"[14, 37, 41]",10.0
2024-03-11 10:32:30-04:00,509.61,20.0,10,[37],0.0
2024-03-11 10:32:30-04:00,509.61,20.0,1,[37],0.0
2024-03-11 10:32:30-04:00,509.61,27.0,19,[37],0.0
2024-03-11 10:32:30-04:00,509.61,34.0,8,[37],0.0
2024-03-11 10:32:30-04:00,509.61,27.0,12,[37],0.0
2024-03-11 10:32:40-04:00,509.64,30.0,19,[37],10.0
2024-03-11 10:32:40-04:00,509.64,14.0,8,[37],0.0
2024-03-11 10:32:40-04:00,509.64,9.0,1,[37],0.0
2024-03-11 10:32:40-04:00,509.64,35.0,11,"[14, 37, 41]",0.0
2024-03-11 10:32:40-04:00,509.64,25.0,10,[37],0.0
2024-03-11 10:32:50-04:00,509.77,33.0,11,"[14, 37, 41]",10.0
2024-03-11 10:32:50-04:00,509.77,20.0,10,[37],0.0
2024-03-11 10:32:50-04:00,509.77,26.0,19,[37],0.0
2024-03-11 10:32:50-04:00,509.77,26.0,8,[37],0.0
2024-03-11 10:32:50-04:00,509.77,1.0,12,[37],0.0
2024-03-11 10:32:50-04:00,509.77,32.0,12,[37],0.0
2024-03-11 10:33:00-04:00,509.8,31.0,19,[37],10.0
2024-03-11 10:33:00-04:00,509.8,30.0,12,[37],0.0
2024-03-11 10:33:00-04:00,509.8,5.0,12,[37],0.0
2024-03-11 10:33:00-04:00,509.8,12.0,8,[37],0.0
2024-03-11 10:33:00-04:00,509.8,18.0,10,[37],0.0
2024-03-11 10:33:00-04:00,509.8,52.0,11,"[14, 37, 41]",0.0
2024-03-11 10:33:00-04:00,509.8,4.0,19,[37],0.0
2024-03-11 10:33:10-04:00,509.76,9.0,8,"[14, 37, 41]",10.0
2024-03-11 10:33:10-04:00,509.76,18.0,12,"[14, 37, 41]",0.0
2024-03-11 10:33:10-04:00,509.76,106.0,19,"[14, 41]",0.0
2024-03-11 10:33:10-04:00,509.76,6.0,19,"[14, 37, 41]",0.0
2024-03-11 10:33:10-04:00,509.755,252.0,8,"[14, 41]",0.0
2024-03-11 10:33:10-04:00,509.76,200.0,12,"[14, 41]",0.0
2024-03-11 10:33:17-04:00,509.78,100.0,4,,7.0
2024-03-11 10:33:20-04:00,509.78,8.0,12,[37],3.0
2024-03-11 10:33:20-04:00,509.78,8.0,8,[37],0.0
2024-03-11 10:33:20-04:00,509.78,15.0,19,[37],0.0
2024-03-11 10:33:20-04:00,509.78,11.0,11,"[14, 37, 41]",0.0
2024-03-11 10:33:30-04:00,509.81,10.0,8,[37],10.0
2024-03-11 10:33:40-04:00,509.91,8.0,12,[37],10.0
2024-03-11 10:33:40-04:00,509.91,11.0,11,"[14, 37, 41]",0.0
2024-03-11 10:33:40-04:00,509.9,100.0,12,"[14, 41]",0.0
